,name,role,tag,teamName,contest,matchesPlayed,matchesPlayedTeam,mapsPlayed,mapsPlayedTeam,points,eliminations,damage,healing,player,fantasyTeam
460,RCK,tank,S1W3,Dallas Fuel,Shanghai Dragons vs. Dallas Fuel,6,6,23,25,160.3451200868487,124,97574.21627825499,770.90380859375,FreeAgent,FreeAgent
461,RCK,tank,S1W4,Dallas Fuel,Dallas Fuel vs. Shanghai Dragons,6,6,23,25,154.02624275755883,134,86412.11115050316,614.1316070556641,FreeAgent,FreeAgent
462,UNKOE,support,S1W1,Dallas Fuel,Dallas Fuel vs. Seoul Dynasty,6,6,25,25,165.67569751101732,90,72973.32979077101,47702.367720246315,UNKOE,Jyeran
463,UNKOE,support,S1W2,Dallas Fuel,Philadelphia Fusion vs. Dallas Fuel,6,6,25,25,166.98954172301293,100,68768.24774813652,48221.293974876404,UNKOE,Jyeran
464,UNKOE,support,S1W3,Dallas Fuel,Shanghai Dragons vs. Dallas Fuel,6,6,25,25,189.8280920753479,100,80839.05533456802,58989.03674077988,UNKOE,Jyeran
465,UNKOE,support,S1W4,Dallas Fuel,Dallas Fuel vs. Shanghai Dragons,6,6,25,25,185.29819931387902,109,78772.93063592911,52025.268677949905,UNKOE,Jyeran
466,COMA,support,S1W1,Shanghai Dragons,Shanghai Dragons vs. Hangzhou Spark,7,7,30,30,69.7489152249098,42,27544.951615810394,21203.963609099388,FreeAgent,FreeAgent
467,COMA,support,S1W2,Shanghai Dragons,Boston Uprising vs. Shanghai Dragons,7,7,30,30,107.56943569612503,86,36432.801668167114,28136.634027957916,FreeAgent,FreeAgent
468,COMA,support,S1W3,Shanghai Dragons,Shanghai Dragons vs. Dallas Fuel,7,7,30,30,144.5808197439909,109,55692.732568860054,34388.087175130844,FreeAgent,FreeAgent
469,COMA,support,S1W4,Shanghai Dragons,Dallas Fuel vs. Shanghai Dragons,7,7,30,30,107.6504914175272,76,45262.6766834259,24387.814734101295,FreeAgent,FreeAgent
470,DDING,offense,S1W1,Shanghai Dragons,Shanghai Dragons vs. Hangzhou Spark,7,7,24,30,100.66110753858088,69,44987.81403315067,21173.29350543022,FreeAgent,FreeAgent
471,DDING,offense,S1W2,Shanghai Dragons,Boston Uprising vs. Shanghai Dragons,7,7,24,30,131.5185109565258,120,68013.26574838161,3505.245208144188,FreeAgent,FreeAgent
472,DDING,offense,S1W3,Shanghai Dragons,Shanghai Dragons vs. Dallas Fuel,7,7,24,30,146.36050255855918,124,84084.59160885215,275.91094970703125,FreeAgent,FreeAgent
473,DDING,offense,S1W4,Shanghai Dragons,London Spitfire vs. Shanghai Dragons,7,7,24,30,92.04530456709861,86,44392.74723625183,4652.5573308467865,FreeAgent,FreeAgent
474,GAMSU,tank,S1W1,Shanghai Dragons,Vancouver Titans vs. Shanghai Dragons,6,7,26,30,65.60236686855555,58,36602.366868555546,0.0,GAMSU,Overdrive
475,GAMSU,tank,S1W2,Shanghai Dragons,Boston Uprising vs. Shanghai Dragons,6,7,26,30,107.66850686573981,108,53668.50686573982,0.0,GAMSU,Overdrive
476,GAMSU,tank,S1W3,Shanghai Dragons,Shanghai Dragons vs. Dallas Fuel,6,7,26,30,115.98159907609224,99,66481.59907609224,0.0,GAMSU,Overdrive
477,GAMSU,tank,S1W4,Shanghai Dragons,London Spitfire vs. Shanghai Dragons,6,7,26,30,102.04909991461038,102,51049.099914610386,0.0,GAMSU,Overdrive
478,GEGURI,tank,S1W1,Shanghai Dragons,Shanghai Dragons vs. Hangzhou Spark,5,7,11,30,97.70719028380513,87,54207.19028380513,0.0,FreeAgent,FreeAgent
479,GEGURI,tank,S1W2,Shanghai Dragons,Boston Uprising vs. Shanghai Dragons,5,7,11,30,19.852875962793828,22,8852.875962793827,0.0,FreeAgent,FreeAgent
480,GEGURI,tank,S1W4,Shanghai Dragons,London Spitfire vs. Shanghai Dragons,5,7,11,30,36.59020971700549,29,22090.20971700549,0.0,FreeAgent,FreeAgent
481,GUARDIAN,tank,S1W4,Shanghai Dragons,Dallas Fuel vs. Shanghai Dragons,2,7,2,30,27.91251334631443,14,20912.51334631443,0.0,FreeAgent,FreeAgent
482,LUFFY,support,S1W1,Shanghai Dragons,Shanghai Dragons vs. Hangzhou Spark,7,7,30,30,139.28322720241547,72,59244.89473724365,44038.332465171814,FreeAgent,FreeAgent
483,LUFFY,support,S1W2,Shanghai Dragons,Boston Uprising vs. Shanghai Dragons,7,7,30,30,157.17414745771885,100,67183.31831550598,39990.82914221287,FreeAgent,FreeAgent
484,LUFFY,support,S1W3,Shanghai Dragons,Shanghai Dragons vs. Dallas Fuel,7,7,30,30,209.07289729881282,105,89799.98820066452,66772.90909814835,FreeAgent,FreeAgent
485,LUFFY,support,S1W4,Shanghai Dragons,Dallas Fuel vs. Shanghai Dragons,7,7,30,30,189.21553068137172,96,75562.29229211807,65653.23838925362,FreeAgent,FreeAgent
486,YOUNGJIN,offense,S1W1,Shanghai Dragons,Shanghai Dragons vs. Hangzhou Spark,7,7,27,30,103.19376128554345,86,48932.92377305031,11260.837512493134,FreeAgent,FreeAgent
487,YOUNGJIN,offense,S1W2,Shanghai Dragons,Boston Uprising vs. Shanghai Dragons,7,7,27,30,112.84522653067111,97,29046.45948123932,35298.7670494318,FreeAgent,FreeAgent
488,YOUNGJIN,offense,S1W3,Shanghai Dragons,Shanghai Dragons vs. Dallas Fuel,7,7,27,30,162.36901996970175,120,46206.018540620804,56163.00142908096,FreeAgent,FreeAgent
489,YOUNGJIN,offense,S1W4,Shanghai Dragons,Dallas Fuel vs. Shanghai Dragons,7,7,27,30,126.51979779791833,84,38376.81938838959,46142.97840952873,FreeAgent,FreeAgent
490,DIEM,offense,S1W1,Shanghai Dragons,Shanghai Dragons vs. Hangzhou Spark,7,7,30,30,116.49242353510857,82,75179.84855151176,312.57498359680176,FreeAgent,FreeAgent
491,DIEM,offense,S1W2,Shanghai Dragons,Boston Uprising vs. Shanghai Dragons,7,7,30,30,156.38233474165202,128,91934.12853318453,448.2062084674835,FreeAgent,FreeAgent
492,DIEM,offense,S1W3,Shanghai Dragons,Shanghai Dragons vs. Dallas Fuel,7,7,30,30,185.87605171296002,144,113876.05171296,0.0,FreeAgent,FreeAgent
493,DIEM,offense,S1W4,Shanghai Dragons,Dallas Fuel vs. Shanghai Dragons,7,7,30,30,148.19036481922865,105,95690.36481922865,0.0,FreeAgent,FreeAgent
494,DACO,tank,S1W1,Atlanta Reign,Philadelphia Fusion vs. Atlanta Reign,5,5,18,21,115.48652965125441,97,66981.97965154052,4.549999713897705,DACO,Dragonbeard
495,DACO,tank,S1W2,Atlanta Reign,Atlanta Reign vs. Toronto Defiant,5,5,18,21,128.3925260464847,114,71389.34104654193,3.184999942779541,DACO,Dragonbeard
496,DACO,tank,S1W3,Atlanta Reign,Paris Eternal vs. Atlanta Reign,5,5,18,21,136.60450725290178,125,74104.50725290179,0.0,DACO,Dragonbeard
497,DACO,tank,S1W4,Atlanta Reign,Los Angeles Gladiators vs. Atlanta Reign,5,5,18,21,95.07173182961344,53,68571.73182961345,0.0,DACO,Dragonbeard
498,DOGMAN,support,S1W1,Atlanta Reign,Philadelphia Fusion vs. Atlanta Reign,5,5,15,21,114.21081760168076,70,50067.023763775826,29143.79383790493,FreeAgent,FreeAgent
499,DOGMAN,support,S1W2,Atlanta Reign,Atlanta Reign vs. Toronto Defiant,5,5,15,21,82.36494604372979,58,32043.08576440811,21321.86027932167,FreeAgent,FreeAgent
500,DOGMAN,support,S1W3,Atlanta Reign,Paris Eternal vs. Atlanta Reign,5,5,15,21,160.98714035189153,102,69396.94869041443,40590.19166147709,FreeAgent,FreeAgent
501,DOGMAN,support,S1W4,Atlanta Reign,Los Angeles Gladiators vs. Atlanta Reign,5,5,15,21,82.03608241117,27,39012.957210063934,29523.12520110607,FreeAgent,FreeAgent
502,ERSTER,offense,S1W1,Atlanta Reign,Philadelphia Fusion vs. Atlanta Reign,5,5,19,21,148.87913076254725,112,57118.462456315756,35760.6683062315,FreeAgent,FreeAgent
503,ERSTER,offense,S1W2,Atlanta Reign,Atlanta Reign vs. Toronto Defiant,5,5,19,21,105.64369247668981,91,34860.42889243364,25283.263584256172,FreeAgent,FreeAgent
504,ERSTER,offense,S1W3,Atlanta Reign,Paris Eternal vs. Atlanta Reign,5,5,19,21,169.84072885429856,150,56851.65777993202,37989.07107436657,FreeAgent,FreeAgent
505,ERSTER,offense,S1W4,Atlanta Reign,Los Angeles Gladiators vs. Atlanta Reign,5,5,19,21,110.79938898408412,72,43529.54356276989,31269.84542131424,FreeAgent,FreeAgent
506,GATOR,tank,S1W1,Atlanta Reign,Atlanta Reign vs. Florida Mayhem,1,5,1,21,19.860850338935855,16,11860.850338935852,0.0,FreeAgent,FreeAgent
507,KODAK,support,S1W1,Atlanta Reign,Philadelphia Fusion vs. Atlanta Reign,4,5,6,21,69.15167455816268,34,28359.3993768692,23792.275181293488,FreeAgent,FreeAgent
508,KODAK,support,S1W2,Atlanta Reign,Atlanta Reign vs. Toronto Defiant,4,5,6,21,102.66303053092957,52,44342.480887413025,32320.54964351654,FreeAgent,FreeAgent
509,KODAK,support,S1W4,Atlanta Reign,Los Angeles Gladiators vs. Atlanta Reign,4,5,6,21,51.352409373402594,23,23614.2029876709,16238.206385731697,FreeAgent,FreeAgent
510,MASAA,support,S1W1,Atlanta Reign,Philadelphia Fusion vs. Atlanta Reign,5,5,21,21,149.27511550784112,106,55090.776898145676,41184.338609695435,FreeAgent,FreeAgent
511,MASAA,support,S1W2,Atlanta Reign,Atlanta Reign vs. Toronto Defiant,5,5,21,21,129.78264743602276,99,47355.444231271744,32927.203204751015,FreeAgent,FreeAgent
512,MASAA,support,S1W3,Atlanta Reign,Paris Eternal vs. Atlanta Reign,5,5,21,21,127.72030742490291,107,46296.13232636452,27924.1750985384,FreeAgent,FreeAgent
513,MASAA,support,S1W4,Atlanta Reign,Los Angeles Gladiators vs. Atlanta Reign,5,5,21,21,93.93481722807883,47,40895.42711353302,29539.390114545822,FreeAgent,FreeAgent
514,NLAAER,offense,S1W1,Atlanta Reign,Philadelphia Fusion vs. Atlanta Reign,5,5,7,21,51.25992310494185,39,15133.215500175953,16626.707604765892,FreeAgent,FreeAgent
515,NLAAER,offense,S1W2,Atlanta Reign,Atlanta Reign vs. Toronto Defiant,5,5,7,21,69.02505509763957,42,27144.11104232073,20880.944055318832,FreeAgent,FreeAgent
516,NLAAER,offense,S1W3,Atlanta Reign,Paris Eternal vs. Atlanta Reign,5,5,7,21,14.997377472043038,11,8425.695180535316,1071.682291507721,FreeAgent,FreeAgent
517,NLAAER,offense,S1W4,Atlanta Reign,Los Angeles Gladiators vs. Atlanta Reign,5,5,7,21,19.491254996120933,5,7420.847901403904,9570.407094717026,FreeAgent,FreeAgent
518,POKPO,tank,S1W1,Atlanta Reign,Philadelphia Fusion vs. Atlanta Reign,5,5,20,21,132.81846999263763,111,77318.46999263763,0.0,POKPO,MattyIce
519,POKPO,tank,S1W2,Atlanta Reign,Atlanta Reign vs. Toronto Defiant,5,5,20,21,125.81367034173012,110,70813.67034173012,0.0,POKPO,MattyIce
520,POKPO,tank,S1W3,Atlanta Reign,Paris Eternal vs. Atlanta Reign,5,5,20,21,130.0571193267107,118,71057.1193267107,0.0,POKPO,MattyIce
521,POKPO,tank,S1W4,Atlanta Reign,Los Angeles Gladiators vs. Atlanta Reign,5,5,20,21,68.29261760115622,45,45792.617601156235,0.0,POKPO,MattyIce
522,DAFRAN,offense,S1W1,Atlanta Reign,Philadelphia Fusion vs. Atlanta Reign,5,5,19,21,163.66579305180906,124,101665.79305180907,0.0,DAFRAN,Cougum
523,DAFRAN,offense,S1W2,Atlanta Reign,Atlanta Reign vs. Toronto Defiant,5,5,19,21,190.60102932441237,131,124607.7207531929,493.3085712194443,DAFRAN,Cougum
524,DAFRAN,offense,S1W3,Atlanta Reign,Paris Eternal vs. Atlanta Reign,5,5,19,21,137.61286164200305,120,77527.661657691,85.1999843120575,DAFRAN,Cougum
525,DAFRAN,offense,S1W4,Atlanta Reign,Los Angeles Gladiators vs. Atlanta Reign,5,5,19,21,93.10836030942201,50,68108.36030942202,0.0,DAFRAN,Cougum
526,FITS,offense,S1W4,Seoul Dynasty,Washington Justice vs. Seoul Dynasty,1,6,4,24,188.8260492531657,120,128784.0491785407,42.00007462501526,FreeAgent,FreeAgent
527,FISSURE,tank,S1W1,Seoul Dynasty,Los Angeles Gladiators vs. Seoul Dynasty,5,6,20,24,120.96802477133274,116,62968.02477133274,0.0,FISSURE,Not another
528,FISSURE,tank,S1W2,Seoul Dynasty,Chengdu Hunters vs. Seoul Dynasty,5,6,20,24,101.03675182908773,96,53036.751829087734,0.0,FISSURE,Not another
529,FISSURE,tank,S1W3,Seoul Dynasty,Boston Uprising vs. Seoul Dynasty,5,6,20,24,138.1896112188101,114,81189.61121881008,0.0,FISSURE,Not another
530,FLETA,offense,S1W1,Seoul Dynasty,Los Angeles Gladiators vs. Seoul Dynasty,6,6,24,24,153.13737346845863,123,84081.60455852747,7555.768909931183,FLETA,Jyeran
531,FLETA,offense,S1W2,Seoul Dynasty,Chengdu Hunters vs. Seoul Dynasty,6,6,24,24,130.59449255362154,114,72663.3768619597,931.1156916618347,FLETA,Jyeran
532,FLETA,offense,S1W3,Seoul Dynasty,Boston Uprising vs. Seoul Dynasty,6,6,24,24,197.46800990504028,140,118043.89955562353,9424.110349416733,FLETA,Jyeran
533,FLETA,offense,S1W4,Seoul Dynasty,Washington Justice vs. Seoul Dynasty,6,6,24,24,130.24116258084774,86,38677.79600799084,48563.3665728569,FLETA,Jyeran
534,JECSE,support,S1W1,Seoul Dynasty,Los Angeles Gladiators vs. Seoul Dynasty,5,6,20,24,115.29415552473068,88,31124.038638353348,40170.116886377335,JECSE,Bobble
535,JECSE,support,S1W2,Seoul Dynasty,Chengdu Hunters vs. Seoul Dynasty,5,6,20,24,95.53799441492559,81,26652.08177280426,28385.912642121315,JECSE,Bobble
536,JECSE,support,S1W3,Seoul Dynasty,Boston Uprising vs. Seoul Dynasty,5,6,20,24,121.9134462685585,88,42928.16745007038,34985.27881848812,JECSE,Bobble
537,MARVE1,tank,S1W4,Seoul Dynasty,Washington Justice vs. Seoul Dynasty,1,6,4,24,103.54707834625245,91,58047.07834625244,0.0,FreeAgent,FreeAgent
538,MICHELLE,tank,S1W1,Seoul Dynasty,Los Angeles Gladiators vs. Seoul Dynasty,5,6,20,24,143.57453739657998,133,76775.86301353574,298.67438304424286,MICHELLE,Not another
539,MICHELLE,tank,S1W2,Seoul Dynasty,Chengdu Hunters vs. Seoul Dynasty,5,6,20,24,105.69600699791312,115,48121.00699791312,75.0,MICHELLE,Not another
540,MICHELLE,tank,S1W3,Seoul Dynasty,Boston Uprising vs. Seoul Dynasty,5,6,20,24,168.67357907947897,129,104173.57907947898,0.0,MICHELLE,Not another
541,MUNCHKIN,offense,S1W1,Seoul Dynasty,Los Angeles Gladiators vs. Seoul Dynasty,5,6,20,24,144.17153936421872,115,51291.06915831566,35380.47020590305,MUNCHKIN,MattyIce
542,MUNCHKIN,offense,S1W2,Seoul Dynasty,Chengdu Hunters vs. Seoul Dynasty,5,6,20,24,136.44752976226806,100,38835.36820721626,47612.1615550518,MUNCHKIN,MattyIce
543,MUNCHKIN,offense,S1W3,Seoul Dynasty,Boston Uprising vs. Seoul Dynasty,5,6,20,24,172.60191589033604,121,59715.16051542759,52386.75537490845,MUNCHKIN,MattyIce
544,ZUNBA,tank,S1W4,Seoul Dynasty,Washington Justice vs. Seoul Dynasty,1,6,4,24,137.66026002061366,118,78660.26002061367,0.0,FreeAgent,FreeAgent
545,RYUJEHONG,support,S1W1,Seoul Dynasty,Los Angeles Gladiators vs. Seoul Dynasty,6,6,24,24,167.84825258243083,99,63450.85703778267,54897.39554464817,RYUJEHONG,Dragonbeard
546,RYUJEHONG,support,S1W2,Seoul Dynasty,Chengdu Hunters vs. Seoul Dynasty,6,6,24,24,137.25503818678857,91,43372.500134944916,48382.53805184364,RYUJEHONG,Dragonbeard
547,RYUJEHONG,support,S1W3,Seoul Dynasty,Boston Uprising vs. Seoul Dynasty,6,6,24,24,204.60759707188606,99,79853.04947376251,75254.54759812355,RYUJEHONG,Dragonbeard
548,RYUJEHONG,support,S1W4,Seoul Dynasty,Washington Justice vs. Seoul Dynasty,6,6,24,24,167.20731514692307,85,73896.55664777756,50810.75849914551,RYUJEHONG,Dragonbeard
549,TOBI,support,S1W4,Seoul Dynasty,Washington Justice vs. Seoul Dynasty,1,6,4,24,121.66999253761769,85,43381.358894348145,35788.63364326954,FreeAgent,FreeAgent
